Topic_id Q0 Docno Rank Similarity Run_id 
12 Q0 AP881005-0269 497 0.0666423589347128 0
12 Q0 AP880427-0111 498 0.06663499093594882 0
12 Q0 AP881102-0144 499 0.06661420382439268 0
12 Q0 AP880325-0030 500 0.06653367026018668 0
12 Q0 AP880618-0105 501 0.06649315248518428 0
12 Q0 AP881203-0023 502 0.06644570417721306 0
12 Q0 AP880520-0303 503 0.06644325430449073 0
12 Q0 AP880427-0109 504 0.06638578139752774 0
12 Q0 AP880316-0350 505 0.06636824183674972 0
12 Q0 AP880229-0084 506 0.06623190584481148 0
12 Q0 AP881213-0288 507 0.06613924985504711 0
12 Q0 AP880622-0228 508 0.06612176328675115 0
12 Q0 AP880706-0189 509 0.06611867562297914 0
12 Q0 AP880714-0213 510 0.06611389730354518 0
12 Q0 AP881109-0170 511 0.06608122469543182 0
12 Q0 AP881024-0223 512 0.06604344519381157 0
12 Q0 AP880916-0280 513 0.0660284643867679 0
12 Q0 AP880408-0237 514 0.06591936746728826 0
12 Q0 AP880224-0031 515 0.065902894622492 0
12 Q0 AP880510-0273 516 0.0658410503339147 0
12 Q0 AP880923-0143 517 0.06576675821571824 0
12 Q0 AP881123-0242 518 0.06576528901034798 0
12 Q0 AP880606-0257 519 0.06557326669353004 0
12 Q0 AP880311-0161 520 0.0655656177722976 0
12 Q0 AP881027-0276 521 0.06545248801413521 0
12 Q0 AP880728-0191 522 0.06544120509677336 0
12 Q0 AP881123-0267 523 0.06543154800553848 0
12 Q0 AP880227-0013 524 0.0654081007812876 0
12 Q0 AP881114-0072 525 0.06535272980870181 0
12 Q0 AP880715-0265 526 0.06528397734153006 0
12 Q0 AP880915-0256 527 0.0652645909844777 0
12 Q0 AP880405-0249 528 0.06526024605741289 0
12 Q0 AP880901-0139 529 0.06525786421096849 0
12 Q0 AP880803-0027 530 0.06519284956591365 0
12 Q0 AP880502-0132 531 0.06519133072884391 0
12 Q0 AP880611-0050 532 0.0651846569197123 0
12 Q0 AP881004-0257 533 0.06516399065416033 0
12 Q0 AP880426-0290 534 0.06513013735196059 0
12 Q0 AP881025-0246 535 0.06511405910230439 0
12 Q0 AP881014-0313 536 0.06500823726826863 0
12 Q0 AP880819-0236 537 0.06487406967490948 0
12 Q0 AP880413-0128 538 0.06485454463670888 0
12 Q0 AP880518-0316 539 0.06485115719009425 0
12 Q0 AP880811-0107 540 0.06468981806930359 0
12 Q0 AP880520-0069 541 0.06461844887216468 0
12 Q0 AP880907-0256 542 0.06451043897269905 0
12 Q0 AP880721-0277 543 0.06449363758790687 0
12 Q0 AP880607-0254 544 0.0644457034752519 0
12 Q0 AP880624-0131 545 0.06443531851550137 0
12 Q0 AP881129-0143 546 0.06442260446194427 0
12 Q0 AP880224-0127 547 0.06441144999668441 0
12 Q0 AP880713-0290 548 0.06433366893270905 0
12 Q0 AP880218-0191 549 0.06431328702106702 0
12 Q0 AP880427-0210 550 0.06430430385600633 0
12 Q0 AP881212-0271 551 0.06423699244990565 0
12 Q0 AP880728-0093 552 0.06422640922158757 0
12 Q0 AP880624-0177 553 0.06412146522520014 0
12 Q0 AP880705-0098 554 0.06407406706903031 0
12 Q0 AP880806-0097 555 0.06394440958352487 0
12 Q0 AP880217-0249 556 0.06393931501370331 0
12 Q0 AP880608-0140 557 0.06391134330765291 0
12 Q0 AP880721-0065 558 0.0638911483478524 0
12 Q0 AP880926-0226 559 0.06388860626067178 0
12 Q0 AP881021-0054 560 0.06381185901064051 0
12 Q0 AP880613-0133 561 0.0637672684986895 0
12 Q0 AP880312-0198 562 0.06371117400608503 0
12 Q0 AP881018-0220 563 0.0636295247864648 0
12 Q0 AP880316-0285 564 0.06351660147597823 0
12 Q0 AP881207-0125 565 0.06350062926392348 0
12 Q0 AP880623-0243 566 0.06344933546630077 0
12 Q0 AP880722-0224 567 0.06344355452096391 0
12 Q0 AP881102-0287 568 0.06343751432900399 0
12 Q0 AP881125-0237 569 0.06342649684938463 0
12 Q0 AP880624-0150 570 0.06342496753531887 0
12 Q0 AP880308-0209 571 0.06330981415230415 0
12 Q0 AP880813-0149 572 0.06319368516922799 0
12 Q0 AP880313-0011 573 0.06316445764207144 0
12 Q0 AP880220-0147 574 0.06310228923457814 0
12 Q0 AP881003-0155 575 0.06309684216818637 0
12 Q0 AP880630-0164 576 0.06308149275393134 0
12 Q0 AP881205-0123 577 0.06303456399372777 0
12 Q0 AP880316-0116 578 0.06300536838326216 0
12 Q0 AP880920-0183 579 0.06300522615717734 0
12 Q0 AP880407-0113 580 0.06299147824913917 0
12 Q0 AP880315-0096 581 0.06295657707567373 0
12 Q0 AP880727-0263 582 0.06293453741068879 0
12 Q0 AP880329-0257 583 0.06288485631090189 0
12 Q0 AP880616-0031 584 0.06284811211402948 0
12 Q0 AP881028-0261 585 0.06283952699785295 0
12 Q0 AP881031-0317 586 0.06283952699785295 0
12 Q0 AP881102-0276 587 0.06283952699785295 0
12 Q0 AP880823-0108 588 0.06281946332118882 0
12 Q0 AP880403-0074 589 0.06276964230276941 0
12 Q0 AP880714-0277 590 0.0627604954383723 0
12 Q0 AP880307-0180 591 0.06272221365527528 0
12 Q0 AP880604-0115 592 0.06263023343471119 0
12 Q0 AP880319-0004 593 0.06262850328387186 0
12 Q0 AP880309-0031 594 0.06262014947388196 0
12 Q0 AP880901-0027 595 0.06259905950345471 0
12 Q0 AP880901-0049 596 0.06259905950345471 0
12 Q0 AP880518-0069 597 0.06259550847877669 0
12 Q0 AP880322-0309 598 0.06251524352394934 0
12 Q0 AP880519-0326 599 0.06251306778450183 0
12 Q0 AP880902-0019 600 0.06248355687982525 0
12 Q0 AP880813-0052 601 0.062467557244616355 0
12 Q0 AP880511-0309 602 0.06241259500944117 0
12 Q0 AP880519-0130 603 0.06240914489329453 0
12 Q0 AP880527-0257 604 0.06234888057199252 0
12 Q0 AP880726-0228 605 0.06233887441232166 0
12 Q0 AP880610-0199 606 0.06233562780594438 0
12 Q0 AP880608-0179 607 0.062309907347276955 0
12 Q0 AP881123-0088 608 0.06226560708718909 0
12 Q0 AP880507-0143 609 0.06223567503012566 0
12 Q0 AP880212-0047 610 0.062219669573037664 0
12 Q0 AP880929-0287 611 0.062200773481022424 0
12 Q0 AP880604-0017 612 0.06214956105572722 0
12 Q0 AP881226-0175 613 0.06208082409379978 0
12 Q0 AP880319-0030 614 0.06204896720275578 0
12 Q0 AP880810-0320 615 0.061912489287538106 0
12 Q0 AP880414-0121 616 0.06191196073256534 0
12 Q0 AP880224-0300 617 0.061901778134419064 0
12 Q0 AP880407-0228 618 0.061870840014271455 0
12 Q0 AP880614-0104 619 0.061856367061525225 0
12 Q0 AP880323-0094 620 0.06183018381483754 0
12 Q0 AP880302-0282 621 0.06179084717496277 0
12 Q0 AP880519-0200 622 0.061761071525519726 0
12 Q0 AP880219-0246 623 0.06175421244878565 0
12 Q0 AP881231-0004 624 0.06169656386916879 0
12 Q0 AP881230-0118 625 0.06159995350313524 0
12 Q0 AP880818-0118 626 0.06154111550380011 0
12 Q0 AP880229-0041 627 0.06151577807460426 0
12 Q0 AP880527-0302 628 0.06151223719515799 0
12 Q0 AP881028-0117 629 0.06148021632627749 0
12 Q0 AP880720-0008 630 0.061430573202857476 0
12 Q0 AP880411-0275 631 0.06138766000937024 0
12 Q0 AP880503-0171 632 0.06138731763928537 0
12 Q0 AP880503-0104 633 0.06131394757907874 0
12 Q0 AP880916-0121 634 0.0613073007850311 0
12 Q0 AP880307-0077 635 0.061294415284764744 0
12 Q0 AP880316-0330 636 0.06121344372786876 0
12 Q0 AP880222-0225 637 0.061171145286700875 0
12 Q0 AP880309-0386 638 0.0610627649216488 0
12 Q0 AP880822-0273 639 0.06103791794652362 0
12 Q0 AP880322-0181 640 0.06102786301376449 0
12 Q0 AP880808-0191 641 0.06092721302567059 0
12 Q0 AP880504-0065 642 0.06085919202350492 0
12 Q0 AP880525-0030 643 0.0608575216026173 0
12 Q0 AP880322-0302 644 0.06085152036429378 0
12 Q0 AP880811-0021 645 0.060805530373760644 0
12 Q0 AP881111-0247 646 0.060715408130561976 0
12 Q0 AP881228-0085 647 0.06069400757042989 0
12 Q0 AP880217-0296 648 0.060693225041265744 0
12 Q0 AP880704-0130 649 0.06068962896166775 0
12 Q0 AP880219-0247 650 0.060668270553014464 0
12 Q0 AP880801-0014 651 0.06064778227701196 0
12 Q0 AP880706-0305 652 0.060639983961353804 0
12 Q0 AP881202-0229 653 0.06061551142235327 0
12 Q0 AP880623-0298 654 0.06056521092596802 0
12 Q0 AP880829-0271 655 0.060555443119122705 0
12 Q0 AP880723-0148 656 0.06055511013356051 0
12 Q0 AP881129-0079 657 0.060535034355904516 0
12 Q0 AP880830-0262 658 0.06047424577081775 0
12 Q0 AP880609-0064 659 0.06046891902350717 0
12 Q0 AP880331-0085 660 0.060381435532228335 0
12 Q0 AP880427-0178 661 0.06037189612464034 0
12 Q0 AP880606-0168 662 0.06035830332242199 0
12 Q0 AP880615-0188 663 0.06035830332242199 0
12 Q0 AP880624-0234 664 0.06035830332242199 0
12 Q0 AP880428-0083 665 0.06028044449648519 0
12 Q0 AP880504-0179 666 0.06027507166263188 0
12 Q0 AP881219-0274 667 0.06012679240690463 0
12 Q0 AP880719-0314 668 0.06010064361858576 0
12 Q0 AP880711-0236 669 0.060049119173234626 0
12 Q0 AP880518-0029 670 0.06003696792436625 0
12 Q0 AP881026-0174 671 0.06000354336521702 0
12 Q0 AP881003-0338 672 0.05996890639938942 0
12 Q0 AP880602-0002 673 0.05995040979389335 0
12 Q0 AP880802-0263 674 0.059933229713661836 0
12 Q0 AP880810-0337 675 0.059916460175412786 0
12 Q0 AP880407-0217 676 0.05977719128036068 0
12 Q0 AP880818-0122 677 0.05976285700152752 0
12 Q0 AP880406-0277 678 0.059604206104537885 0
12 Q0 AP881215-0149 679 0.059515561039450667 0
12 Q0 AP880418-0197 680 0.0594756540115923 0
12 Q0 AP880907-0229 681 0.05945633036836372 0
12 Q0 AP880724-0090 682 0.059445087674737045 0
12 Q0 AP880226-0263 683 0.05942713779859312 0
12 Q0 AP881010-0238 684 0.05941222483042383 0
12 Q0 AP880815-0075 685 0.05940565714732814 0
12 Q0 AP880525-0353 686 0.05932161007754358 0
12 Q0 AP881123-0191 687 0.05931712374232491 0
12 Q0 AP880718-0252 688 0.05931394292005107 0
12 Q0 AP881128-0040 689 0.05921270693463917 0
12 Q0 AP881122-0183 690 0.05918753723075241 0
12 Q0 AP880423-0118 691 0.05910109610108082 0
12 Q0 AP880823-0184 692 0.059090493711635474 0
12 Q0 AP880308-0135 693 0.05906814812654061 0
12 Q0 AP880316-0290 694 0.05906774124450888 0
12 Q0 AP880229-0118 695 0.05903331949410783 0
12 Q0 AP880303-0179 696 0.058990029669674315 0
12 Q0 AP880723-0195 697 0.058948434251282524 0
12 Q0 AP880830-0074 698 0.05893281255214015 0
12 Q0 AP881230-0209 699 0.0589268198618521 0
12 Q0 AP880925-0056 700 0.05891239283658513 0
12 Q0 AP880217-0147 701 0.058902365977585046 0
12 Q0 AP880219-0255 702 0.05885512387928707 0
12 Q0 AP880908-0287 703 0.05882964702204301 0
12 Q0 AP880510-0150 704 0.05882104725202059 0
12 Q0 AP881124-0047 705 0.05874088798746315 0
12 Q0 AP881015-0106 706 0.058736680897982015 0
12 Q0 AP881006-0248 707 0.058680526144482846 0
12 Q0 AP880615-0102 708 0.0585941496666305 0
12 Q0 AP880403-0015 709 0.05847730284003466 0
12 Q0 AP880607-0017 710 0.05845630551428885 0
12 Q0 AP881011-0253 711 0.0584330553016538 0
12 Q0 AP880705-0271 712 0.05839674675057505 0
12 Q0 AP880817-0317 713 0.058317100486669195 0
12 Q0 AP880718-0174 714 0.058305133262615376 0
12 Q0 AP880610-0254 715 0.05830351867069455 0
12 Q0 AP881029-0110 716 0.058233263105533756 0
12 Q0 AP880224-0295 717 0.058221625040052516 0
12 Q0 AP881203-0145 718 0.058199232548551486 0
12 Q0 AP880809-0173 719 0.05815097079377933 0
12 Q0 AP880810-0150 720 0.058113153170992436 0
12 Q0 AP880922-0071 721 0.05810824126889344 0
12 Q0 AP880407-0088 722 0.058085955831141144 0
12 Q0 AP881114-0217 723 0.05804760774003453 0
12 Q0 AP880318-0184 724 0.05804298179106308 0
12 Q0 AP880402-0062 725 0.05803622358730399 0
12 Q0 AP880308-0301 726 0.05803183900850881 0
12 Q0 AP880421-0317 727 0.058025273313196644 0
12 Q0 AP880504-0351 728 0.05801775227943418 0
12 Q0 AP880426-0103 729 0.05800759100804589 0
12 Q0 AP880817-0304 730 0.057996328974048356 0
12 Q0 AP880719-0142 731 0.057989514196546126 0
12 Q0 AP881008-0019 732 0.05798461851728988 0
12 Q0 AP880426-0200 733 0.057925574845225355 0
12 Q0 AP880923-0146 734 0.057867651207356506 0
12 Q0 AP880704-0074 735 0.057860102612255326 0
12 Q0 AP881125-0121 736 0.05785946112072369 0
12 Q0 AP880426-0217 737 0.057817888173921896 0
12 Q0 AP881219-0104 738 0.05779370905020435 0
12 Q0 AP880506-0232 739 0.057786935608442745 0
12 Q0 AP880912-0230 740 0.05776803126392228 0
12 Q0 AP880413-0243 741 0.05773119323129398 0
12 Q0 AP881116-0173 742 0.057702581419827016 0
12 Q0 AP880311-0073 743 0.05769827357814093 0
12 Q0 AP880307-0145 744 0.057631955204752616 0
12 Q0 AP880831-0163 745 0.05762173971321352 0
12 Q0 AP880614-0007 746 0.05760021435065109 0
12 Q0 AP880816-0038 747 0.0575883595580592 0
12 Q0 AP880224-0149 748 0.05757417830558512 0
12 Q0 AP880301-0269 749 0.05756375013633964 0
12 Q0 AP880407-0258 750 0.05753674363377757 0
12 Q0 AP880307-0069 751 0.05751970000666791 0
12 Q0 AP880324-0312 752 0.05751879076358801 0
12 Q0 AP881103-0305 753 0.05751627156099109 0
12 Q0 AP880528-0084 754 0.05751521156750571 0
12 Q0 AP880808-0016 755 0.05746378494780085 0
12 Q0 AP880621-0284 756 0.057430866772458344 0
12 Q0 AP880623-0189 757 0.0574104933120879 0
12 Q0 AP880910-0199 758 0.05740931972298865 0
12 Q0 AP880607-0223 759 0.05738028939005991 0
12 Q0 AP880919-0155 760 0.0573426286563336 0
12 Q0 AP880224-0302 761 0.05732717029323381 0
12 Q0 AP881022-0156 762 0.05732537358646084 0
12 Q0 AP880309-0405 763 0.05728147312088427 0
12 Q0 AP881205-0211 764 0.05721649135729145 0
12 Q0 AP880621-0269 765 0.05721364358690891 0
12 Q0 AP880722-0209 766 0.05721227134643774 0
12 Q0 AP880613-0117 767 0.05711367353922579 0
12 Q0 AP880406-0188 768 0.05708598606692334 0
12 Q0 AP881025-0170 769 0.057069045620542366 0
12 Q0 AP880705-0276 770 0.05703663838071279 0
12 Q0 AP880920-0230 771 0.05701923623341513 0
12 Q0 AP880421-0106 772 0.05696593249136802 0
12 Q0 AP881006-0116 773 0.056956031514509314 0
12 Q0 AP880509-0041 774 0.05694689362096892 0
12 Q0 AP880811-0259 775 0.05689025752409515 0
12 Q0 AP880809-0229 776 0.056858989166340995 0
12 Q0 AP880822-0085 777 0.0568280105580621 0
12 Q0 AP880510-0186 778 0.056775674144345756 0
12 Q0 AP881222-0109 779 0.05667727860407186 0
12 Q0 AP881110-0253 780 0.05664557111146127 0
12 Q0 AP880729-0153 781 0.05663793134235243 0
12 Q0 AP881114-0165 782 0.05663631682496519 0
12 Q0 AP880731-0031 783 0.056614721222064936 0
12 Q0 AP881228-0187 784 0.056541682972595826 0
12 Q0 AP880901-0014 785 0.056534718111374616 0
12 Q0 AP880516-0297 786 0.056491244946986686 0
12 Q0 AP880313-0031 787 0.0564857527027802 0
12 Q0 AP880229-0289 788 0.05646168077778366 0
12 Q0 AP880504-0089 789 0.056457609572801354 0
12 Q0 AP880414-0268 790 0.05644846093664728 0
12 Q0 AP880428-0272 791 0.05643872581974254 0
12 Q0 AP880412-0275 792 0.05635899941822984 0
12 Q0 AP880216-0217 793 0.05633033651557308 0
12 Q0 AP880308-0192 794 0.056316920411971644 0
12 Q0 AP880921-0025 795 0.05617380115867033 0
12 Q0 AP880502-0214 796 0.05614451118819695 0
12 Q0 AP881123-0298 797 0.05614252893469274 0
12 Q0 AP880310-0311 798 0.05612636998560949 0
12 Q0 AP880725-0294 799 0.05609734326478227 0
12 Q0 AP880615-0215 800 0.056078785645907486 0
12 Q0 AP880406-0027 801 0.056042532569305935 0
12 Q0 AP880722-0038 802 0.05603521055851276 0
12 Q0 AP880810-0291 803 0.05601626694519367 0
12 Q0 AP881019-0279 804 0.05601453227162007 0
12 Q0 AP880628-0131 805 0.05598581745640953 0
12 Q0 AP880829-0177 806 0.05598341035355303 0
12 Q0 AP881003-0355 807 0.055933402040983037 0
12 Q0 AP880224-0289 808 0.05588385467586286 0
12 Q0 AP880316-0296 809 0.05587625187203292 0
12 Q0 AP880815-0104 810 0.05586699972126008 0
12 Q0 AP880312-0163 811 0.05585718593634439 0
12 Q0 AP880930-0216 812 0.055854179699813135 0
12 Q0 AP880219-0262 813 0.05584280429829448 0
12 Q0 AP880615-0204 814 0.05583586155215445 0
12 Q0 AP880225-0318 815 0.05582358071478487 0
12 Q0 AP880701-0187 816 0.055821707777342286 0
12 Q0 AP880715-0280 817 0.055807440567817494 0
12 Q0 AP880224-0164 818 0.05575612935577738 0
12 Q0 AP880711-0193 819 0.05569647850609174 0
12 Q0 AP881003-0027 820 0.05568386840459746 0
12 Q0 AP880521-0136 821 0.0556463348886828 0
12 Q0 AP880507-0204 822 0.05563051364700119 0
12 Q0 AP880627-0203 823 0.05559771199757979 0
12 Q0 AP880902-0232 824 0.05558800143023926 0
12 Q0 AP880428-0280 825 0.05558469323288174 0
12 Q0 AP881013-0147 826 0.055580837282813 0
12 Q0 AP881203-0003 827 0.05552322198339069 0
12 Q0 AP880217-0251 828 0.05543298403744058 0
12 Q0 AP880507-0122 829 0.05542850046459635 0
12 Q0 AP881202-0079 830 0.05539200847243049 0
12 Q0 AP881102-0319 831 0.055382332905272995 0
12 Q0 AP880512-0326 832 0.05537392696595124 0
12 Q0 AP880712-0162 833 0.0553210980189454 0
12 Q0 AP880617-0312 834 0.055312444959203406 0
12 Q0 AP881207-0297 835 0.05530901792705672 0
12 Q0 AP881201-0282 836 0.055284060579654175 0
12 Q0 AP880314-0329 837 0.05527500737099757 0
12 Q0 AP881005-0264 838 0.05527022508653565 0
12 Q0 AP881010-0246 839 0.05526851034118356 0
12 Q0 AP880513-0294 840 0.05517820444234144 0
12 Q0 AP880524-0272 841 0.05517165248420155 0
12 Q0 AP880916-0265 842 0.05516600613290023 0
12 Q0 AP880702-0172 843 0.05516097500623365 0
12 Q0 AP880602-0153 844 0.055151871683164606 0
12 Q0 AP880819-0190 845 0.05514774190818429 0
12 Q0 AP880322-0187 846 0.055108352219513365 0
12 Q0 AP881124-0023 847 0.05508831903818273 0
12 Q0 AP880216-0227 848 0.05508164412165187 0
12 Q0 AP880428-0281 849 0.05495450196394397 0
12 Q0 AP881122-0011 850 0.05494991784564776 0
12 Q0 AP880311-0287 851 0.05491912960430443 0
12 Q0 AP880218-0263 852 0.05490957431622866 0
12 Q0 AP880428-0277 853 0.05487825923865595 0
12 Q0 AP880324-0314 854 0.054878044395439717 0
12 Q0 AP880729-0233 855 0.054815225856487355 0
12 Q0 AP880620-0260 856 0.054781970552335496 0
12 Q0 AP880826-0091 857 0.05476686161269713 0
12 Q0 AP881220-0229 858 0.054725550858685496 0
12 Q0 AP880831-0287 859 0.05471557968132301 0
12 Q0 AP880701-0237 860 0.05470388414628512 0
12 Q0 AP880712-0267 861 0.05470015987787081 0
12 Q0 AP881208-0291 862 0.054698884148170764 0
12 Q0 AP880510-0317 863 0.05469827837788567 0
12 Q0 AP880217-0025 864 0.054676094513549746 0
12 Q0 AP880314-0144 865 0.054648104346373065 0
12 Q0 AP880510-0263 866 0.054643921725836424 0
12 Q0 AP880507-0018 867 0.05460173502785493 0
12 Q0 AP880414-0040 868 0.05459945456078745 0
12 Q0 AP880610-0201 869 0.05458203269813208 0
12 Q0 AP880810-0215 870 0.05454371767532219 0
12 Q0 AP880927-0307 871 0.054541389403941 0
12 Q0 AP881104-0243 872 0.054528968024419956 0
12 Q0 AP881102-0228 873 0.05452007959876602 0
12 Q0 AP881228-0096 874 0.05451002514503268 0
12 Q0 AP880229-0171 875 0.05448911182840712 0
12 Q0 AP881006-0017 876 0.0544669788500831 0
12 Q0 AP880819-0191 877 0.054464162621374865 0
12 Q0 AP880524-0111 878 0.054453180886167504 0
12 Q0 AP880419-0034 879 0.05444915271741181 0
12 Q0 AP880331-0105 880 0.05443695177982916 0
12 Q0 AP880325-0258 881 0.05443346318144535 0
12 Q0 AP880401-0287 882 0.054426846758956884 0
12 Q0 AP880708-0149 883 0.05439873336534697 0
12 Q0 AP880307-0003 884 0.05439607116041531 0
12 Q0 AP880621-0288 885 0.05435236139464593 0
12 Q0 AP880813-0186 886 0.054291591287435485 0
12 Q0 AP880706-0209 887 0.054286742806346565 0
12 Q0 AP880302-0128 888 0.05428244853339334 0
12 Q0 AP880712-0287 889 0.05424068765472146 0
12 Q0 AP880817-0015 890 0.054217696879004816 0
12 Q0 AP881004-0183 891 0.05420016170129902 0
12 Q0 AP880420-0280 892 0.05419278289866367 0
12 Q0 AP880611-0049 893 0.05415792082496568 0
12 Q0 AP880827-0117 894 0.054157298664717614 0
12 Q0 AP881101-0175 895 0.05415660990159641 0
12 Q0 AP880610-0129 896 0.054137007223430976 0
12 Q0 AP881130-0056 897 0.054121162865616905 0
12 Q0 AP880331-0265 898 0.05411122667137931 0
12 Q0 AP880307-0103 899 0.05409626078759302 0
12 Q0 AP880804-0125 900 0.05409068136033037 0
12 Q0 AP880405-0241 901 0.05405094261188386 0
12 Q0 AP880720-0027 902 0.05400854080726814 0
12 Q0 AP880407-0165 903 0.053981205402602074 0
12 Q0 AP880606-0277 904 0.05393408449627734 0
12 Q0 AP880921-0246 905 0.05392925733001243 0
12 Q0 AP880604-0008 906 0.05384678604356047 0
12 Q0 AP881120-0014 907 0.05384354662324715 0
12 Q0 AP880503-0201 908 0.053833675365331554 0
12 Q0 AP880226-0283 909 0.053821280204151875 0
12 Q0 AP880815-0064 910 0.053806133284998614 0
12 Q0 AP880902-0260 911 0.05377201461277695 0
12 Q0 AP880302-0320 912 0.05376436352629649 0
12 Q0 AP881216-0069 913 0.05376218667032541 0
12 Q0 AP881219-0096 914 0.05374683652417587 0
12 Q0 AP881003-0353 915 0.05371122911872723 0
12 Q0 AP881222-0111 916 0.05364531508701722 0
12 Q0 AP880714-0095 917 0.053641915842325756 0
12 Q0 AP881025-0229 918 0.05362276165766218 0
12 Q0 AP880309-0385 919 0.05361089180482077 0
12 Q0 AP880225-0160 920 0.05359678653541369 0
12 Q0 AP880615-0168 921 0.053526943895526626 0
12 Q0 AP880422-0326 922 0.05350061822640651 0
12 Q0 AP880622-0195 923 0.0534763563727793 0
12 Q0 AP880425-0160 924 0.053474965224317626 0
12 Q0 AP880507-0167 925 0.05346905595288984 0
12 Q0 AP880830-0205 926 0.0534401292126819 0
12 Q0 AP880218-0215 927 0.053383899585766226 0
12 Q0 AP880606-0258 928 0.05337391224533387 0
12 Q0 AP880607-0238 929 0.053353946127927855 0
12 Q0 AP880908-0028 930 0.05334124085456369 0
12 Q0 AP880919-0234 931 0.05334124085456369 0
12 Q0 AP881001-0188 932 0.05334124085456369 0
12 Q0 AP880811-0118 933 0.05333379528718321 0
12 Q0 AP880212-0150 934 0.053308500494563434 0
12 Q0 AP880307-0239 935 0.05328774144830755 0
12 Q0 AP880802-0291 936 0.053285055814727825 0
12 Q0 AP881208-0311 937 0.05326673350904138 0
12 Q0 AP880809-0186 938 0.05322516378630213 0
12 Q0 AP880707-0165 939 0.053223014520123006 0
12 Q0 AP880328-0105 940 0.053211091581611164 0
12 Q0 AP881003-0018 941 0.053208187774132665 0
12 Q0 AP880717-0026 942 0.053195529863639464 0
12 Q0 AP881227-0075 943 0.053152171344046845 0
12 Q0 AP880424-0019 944 0.053145975355498705 0
12 Q0 AP880902-0276 945 0.05313468534686404 0
12 Q0 AP880505-0307 946 0.053104431793705345 0
12 Q0 AP881208-0067 947 0.053075029014514864 0
12 Q0 AP881004-0240 948 0.053049693630063 0
12 Q0 AP880902-0173 949 0.053045067308937426 0
12 Q0 AP880804-0008 950 0.052996181539568345 0
12 Q0 AP880825-0013 951 0.052982760795043354 0
12 Q0 AP881117-0163 952 0.05293217362290147 0
12 Q0 AP881004-0105 953 0.05290806295681684 0
12 Q0 AP880428-0267 954 0.05287164155893685 0
12 Q0 AP881007-0209 955 0.05282849590046352 0
12 Q0 AP881222-0222 956 0.052801994610947554 0
12 Q0 AP880701-0287 957 0.05273800987554566 0
12 Q0 AP880708-0104 958 0.052682938753753246 0
12 Q0 AP880406-0099 959 0.05268243455664718 0
12 Q0 AP880915-0161 960 0.052679823900088456 0
12 Q0 AP880401-0288 961 0.052665851909731935 0
12 Q0 AP880701-0057 962 0.0526385616904823 0
12 Q0 AP880705-0272 963 0.052632991358242 0
12 Q0 AP880713-0006 964 0.052584291442275805 0
12 Q0 AP880715-0266 965 0.05254523832164122 0
12 Q0 AP880920-0239 966 0.052489703705953884 0
12 Q0 AP880227-0124 967 0.052479310236801524 0
12 Q0 AP880714-0168 968 0.05247838749187938 0
12 Q0 AP881019-0179 969 0.052457018359215665 0
12 Q0 AP881012-0255 970 0.05243412625327827 0
12 Q0 AP880222-0272 971 0.05242625226883764 0
12 Q0 AP880401-0066 972 0.05242312982187409 0
12 Q0 AP881125-0129 973 0.052403443952457676 0
12 Q0 AP880312-0203 974 0.05239154963035369 0
12 Q0 AP880526-0275 975 0.05238666906824041 0
12 Q0 AP880810-0308 976 0.05236922405740574 0
12 Q0 AP880318-0319 977 0.05229987232962154 0
12 Q0 AP880229-0141 978 0.052288844918755004 0
12 Q0 AP880613-0169 979 0.052285873479555704 0
12 Q0 AP881022-0177 980 0.05227381836012004 0
12 Q0 AP880709-0180 981 0.052247131721275306 0
12 Q0 AP880429-0138 982 0.05223214552910191 0
12 Q0 AP880801-0102 983 0.052219735405843244 0
12 Q0 AP880827-0094 984 0.052204265048176 0
12 Q0 AP880912-0264 985 0.05219487776083376 0
12 Q0 AP881010-0230 986 0.052191295438661175 0
12 Q0 AP880809-0224 987 0.05218949607588106 0
12 Q0 AP880610-0166 988 0.05213382391181683 0
12 Q0 AP881013-0331 989 0.052129820621853715 0
12 Q0 AP880712-0270 990 0.052119463757828485 0
12 Q0 AP880612-0107 991 0.05211807980195407 0
12 Q0 AP880906-0022 992 0.052068297634001254 0
12 Q0 AP880802-0283 993 0.05202582327812923 0
12 Q0 AP880319-0065 994 0.05202132612520318 0
12 Q0 AP881117-0229 995 0.05201025237909298 0
12 Q0 AP880413-0117 996 0.05195022332838307 0
12 Q0 AP881017-0285 997 0.051940453627178806 0
12 Q0 AP880531-0199 998 0.05193402206929434 0
12 Q0 AP880603-0134 999 0.05190906869809751 0
12 Q0 AP881129-0186 1000 0.051896382023339314 0
13 Q0 AP880609-0047 1 0.5301620887879801 0
13 Q0 AP881111-0117 2 0.43597092425307676 0
13 Q0 AP881111-0167 3 0.4240382400100398 0
13 Q0 AP881111-0226 4 0.4212039449909678 0
13 Q0 AP881221-0124 5 0.40913944181431894 0
13 Q0 AP880709-0004 6 0.3716247571807061 0
13 Q0 AP880630-0207 7 0.36560694402099786 0
13 Q0 AP880706-0116 8 0.3651625288984189 0
13 Q0 AP880723-0059 9 0.33807554995248923 0
13 Q0 AP880630-0325 10 0.3216628462317903 0
13 Q0 AP880902-0065 11 0.31934129561154045 0
13 Q0 AP881111-0142 12 0.3120721954545234 0
13 Q0 AP880705-0105 13 0.31073781376386633 0
